adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,,"[35, 10767]",14589,['GB'],en,V Graham Norton,,14.0656,/8nR48FrRdrBWQ2bnTaknURnBNkF.jpg,2002-05-06,V Graham Norton,5.0,5
False,/ccGzofFeU2C1Yer5REIV9kup82y.jpg,"[18, 10766]",15241,"['VE', 'US']",es,Gata salvaje,"Serie de TV (2002-2003). 252 episodios. Es la historia de una jovencita que tendrá que luchar por recuperar la felicidad que la vida le arrebató, por mantenerse íntegra en medio del odio y la ambición. Es una historia que pone en la balanza, la pureza de Rosaura Ríos y la maldad e hipocresía de la poderosa familia Arismendi. Ambientada en los más hermosos escenarios naturales, nos adentramos en la historia de Rosaura, a quien todos apodan 'La Gata Salvaje', por su carácter recio, por ser una mujer que se enfrenta a la vida con valentía y entereza. Rosaura trabaja incansablemente para sacar a su familia adelante. Su padre, un hombre alcohólico, guarda un gran secreto...",10.0144,/jxEDUPlaJJ20UzI0woepdfjdUBR.jpg,2002-05-16,Gata salvaje,6.9,9
False,,"[10767, 99]",40906,['DE'],de,Durch die Nacht mit …,,9.413,/4QTD3vYn0ejM8xADgixQHo79VIN.jpg,2002-05-10,Durch die Nacht mit …,8.0,1
False,/2qdjj3qvdwczhgkMjkTHQxxPrJn.jpg,[],10506,['US'],en,G4tv.com,,6.6966,,2002-05-08,G4tv.com,0.0,0
False,/wej61ErNVDUxifnTGzpJriRVfsQ.jpg,"[16, 35, 18]",28397,['JP'],ja,ホイッスル！,"El sueño de Shou Kazamatsuri siempre ha sido convertirse en un jugador de fútbol profesional, pero tiene un problema: no es muy bueno jugando al fútbol. Pese a ser aceptado en el prestigioso instituto Musashi no Mori, conocido por su equipo de fútbol de primera clase, nunca le han dejado jugar y ha tenido que conformarse con ser un simple reserva.

Después de transferirse al instituto Sakura Jousui, finalmente puede jugar al fútbol. Ahora, con la ayuda de sus nuevos amigos y compañeros de equipo, su fuerte determinación y un montón de esfuerzo, podrá mejorar sus habilidades futbolísticas para así alcanzar su sueño.",6.6652000000000005,/AbPvHED5nUE53DcjWFqpprtbX4P.jpg,2002-05-06,Dream Team,8.8,11
False,/lSfPk7mae9mU5MyKOOZq1WtStB3.jpg,"[99, 9648, 10764]",462,['GB'],en,Most Haunted,,5.2561,/x5GYZMx8QM5y5ca6EdUIsCpyRJm.jpg,2002-05-25,Most Haunted,5.9,18
False,/a7kHO279f3NbEDTFP7ANs6jnzAO.jpg,"[16, 10759, 35]",34820,['JP'],ja,王ドロボウ JING,,5.1409,/2u5mbQDXvLGUvDkh39K6ECKxmcc.jpg,2002-05-15,Ou Dorobou Jing,5.3,6
False,/n7e38aNa8C90u4VRjsBfJ4BoXoT.jpg,[35],1772,['AU'],en,Kath & Kim,,4.8356,/mqjm2ZQ2U2bVsn76T3CKYru5e6t.jpg,2002-05-16,Kath & Kim,7.1,18
False,,"[18, 10765]",7463,['US'],en,The Best Sex Ever,,4.6824,/o1t2ZuJeZnyowW1OKX3G9NSNZmR.jpg,2002-05-03,The Best Sex Ever,3.8,61
False,,[99],3208,['US'],en,Icons,,4.673,/tfk5d5uhUtGNBJkzmC1zjeaPTlU.jpg,2002-05-01,Icons,8.0,1
False,/9KfxXF1dHIjOTYc3B4bRHdEKaWY.jpg,[10766],6759,['VE'],es,La mujer de Judas,"Carora, noche del 3 de enero. Seis amigas (Altagracia del Toro, Joaquina Leal ""La Juaca"", Laura Briceño, Elda ""Chichita"" de Agüero Del Toro, Ricarda Araujo y Marina Batista) se reúnen en la iglesia del pueblo, donde el padre Sebastían muere brutalmente asesinado. Las seis mujeres juran llevarse a la tumba el secreto de lo que ha pasado, pero Altagracia, quien pensaba casarse aquella noche con su novio Julián Morera, es sacada a rastras de la iglesia con su traje de novia manchado de sangre y acusada del asesinato de Sebastián, siendo bautizada por el periodista Marcos Rojas Paúl como ""La Mujer de Judas"", ya que en el interior del templo se encontró una estatua rota de San Judas Tadeo. Antes de abandonar Carora, Altagracia asegura que un día volverá para vengarse.",4.1978,/iLbgzLsKfG3eeKR8vPM3lMz89b7.jpg,2002-05-16,La mujer de Judas,7.878,82
False,/j8c1GS7cpe2Gl4FBoc2vgUFza36.jpg,"[10759, 99, 18]",2888,['US'],en,WWE Confidential,,3.7485,/1nyAIu28i0l5qehmgc4kGv4Ku7B.jpg,2002-05-25,WWE Confidential,10.0,3
False,/8E4LhbWc7IFGQbdDp906Az1tDHS.jpg,"[10766, 18, 35]",115024,['AR'],es,Kachorra,,3.4739,/7mhVJHnp7V0KkuTtlQ58OgBTJI9.jpg,2002-05-20,Kachorra,2.7,3
False,/n3Qgj5DUwxT7AMYP3uoXn8lQpoF.jpg,"[35, 10751, 10766]",234552,['ID'],id,Bajaj Bajuri,,3.1708,/xvmLBEhaULo3pIrHAMJRkt9xPUv.jpg,2002-05-07,Bajaj Bajuri,0.0,0
False,/vQzJ9KvRzM1lJeUufBXcf9h7HDO.jpg,"[10759, 10751, 10765]",73536,['US'],en,Dinotopia,"Los hermanos, Karl y David Scott, están en un vuelo con su padre en su avión privado cuando Karl toma los controles, para que su padre pueda dormirse. Después de volar hacia una tormenta, tras un error del piloto, se estrellan en al costa de una isla perdida. Frank salva a sus hijos, pero tiene problemas para escapar del avión accidentado ya que su cinturón de seguridad no se libera. Karl y David llegan a la orilla. Buscando ayuda, Karl y David conocen a un hombre llamado Cyrus Crabb que los lleva a Waterfall City, la capital de Dinotopia, una civilización oculta donde los seres humanos y los dinosaurios conviven pacíficamente. De hecho, algunos de los dinosaurios, en particular un Troodon neurótico, pero amigable llamado Zippo, poseen inteligencia humana y hablan un inglés perfecto. Entre las muchas reglas en Dinotopia está el edicto que, una vez que llega un extraño, nunca se le permite irse. Mientras Karl y David se preparan para tomar su lugar en su nuevo entorno, ambos niños desarrollan un fuerte vínculo con la joven Marion, que está a punto de convertirse en una ""matriarca"" de la sociedad dinotópica. Según la leyenda, sus antepasados ​​vivían en un inframundo iluminado por piedras solares. Cyrus ha estado robando artefactos y libros para tratar de encontrar una forma de salir de la isla. Zippo descubre todos los objetos robados, pero Cyrus lo golpea y lo golpea. Mientras tanto, Karl encuentra un huevo de Dino y es enviado a una misión solo. Las piedras del sol se rompen misteriosamente, lo que hace que los dinosaurios ataquen. David necesita aprender a vencer sus miedos. Desafortunadamente, la incursión de carnívoros viciosos, sin mencionar a un villano humano no previsto, amenaza con destruir a Dinotopia y a todos los que viven allí.",3.1262,/tN12WsVmCDtTUAqh4gSZX62IXw3.jpg,2002-05-12,Dinotopía: El País de los Dinosaurios,6.4,156
False,/7CH2UPEaASXy8x3am5yYeoFLc0P.jpg,[10767],33448,['RU'],ru,Окна,,2.8109,/jX7aeZRCJYTkRlv0snSmzHPwikZ.jpg,2002-05-20,Окна,4.0,2
False,,[],3220,['CA'],en,HypaSpace,,2.3292,,2002-05-13,HypaSpace,4.0,2
False,/4oFya6UNaa2rbzyfkaIxWYlY3Y4.jpg,[18],124995,['JP'],ja,おみやさん,,2.2895,/g2X85XN8iGzlGBGSuuRLQz8uBjd.jpg,2002-05-09,おみやさん,7.7,3
False,,[],10942,['US'],en,Players,,2.2184,,2002-05-01,Players,0.0,0
False,/mAr9t0hLknUlrdPaaSsoiwwBvb4.jpg,[18],52725,['KR'],ko,로망스,,2.1955,/4m3wzih8Wh8lDKNqioRHOHRr6z.jpg,2002-05-08,로망스,5.0,2
False,/jXsxp2o2F0rTl9jasX7AdzGImyS.jpg,[],218339,['HK'],cn,一網情深,,2.1496,/fIB4hz1A7bZZWz3FDjQr0NNgxB7.jpg,2002-05-01,一網情深,0.0,0
False,/eYN2CXrg8nw3ovQVJU6zdi1LhW4.jpg,[18],108223,['HK'],cn,彩色世界,,2.1486,/jO03Hk5maOCJEFexDcNVWInwv9E.jpg,2002-05-06,彩色世界,0.0,0
False,/dXsWs2NGg7A5ACRfMYUixTAOsKO.jpg,[18],16305,['MX'],es,La Otra,,2.1222,/bQVWF3UpvhuMHL3bjyIoDNDKLvu.jpg,2002-05-20,La Otra,2.0,1
False,/czETe5mvnHVHBVfdZN4iKLxQOL6.jpg,"[18, 10751]",201713,['TW'],zh,后山日先照,,2.1201,/s8yZvExwziwosaowVMipqxra15h.jpg,2002-05-20,后山日先照,8.0,1
False,,[],11155,['US'],en,Filter,,2.0215,/zvcNyqebj8v48H0Jn9EfKuCDUYa.jpg,2002-05-01,Filter,0.0,0
False,/8Sg1DqloHdULeIAW0CVBNqnPLSB.jpg,[35],13581,['ES'],es,La Hora Chanante,"Serie de TV (2002-2005). 50 episodios. Programa mensual de humor que se emitía en España por la cadena por cable/satélite Paramount Comedy. Se componía de varias secciones, con sketches y animaciones, caracterizándose por el humor absurdo y surrealista.",1.9936,/a6qHDOlJHJ7tp4PnFAFXYt2HtAT.jpg,2002-05-01,La Hora Chanante,7.333,9
False,,"[18, 10765]",11128,['CA'],en,Guinevere Jones,Recuerda que puedes ver esta serie en http://www.wopelis.com,1.9814,/3LTeNWf76DVJArpKREij5F9Tv05.jpg,2002-05-04,Guinevere Jones,6.0,1
False,,[],14713,['US'],en,Cheat!,,1.9527,,2002-05-01,Cheat!,0.0,0
False,/uH0AYwf368HhGT3j4vY7Sz1VJmL.jpg,[99],95908,['DE'],de,Willi wills wissen,,1.8734000000000002,/exTWHUW5xQko6seS6LIMSFnsMfo.jpg,2002-05-06,Willi wills wissen,0.0,0
False,/3se16klo7d0rQeWeBjBSRpjEdva.jpg,"[16, 35, 80]",17070,"['US', 'FR']",en,Funky Cops,,1.8078,/cTYvcZdxIPNxElAmDuXo6iNxDpj.jpg,2002-05-04,Funky Cops,7.2,6
False,,[],128850,['KR'],ko,거침없는 사랑,,1.7425000000000002,/pe8DzHnAz7y0uZ3l2zSabGtxbE7.jpg,2002-05-20,거침없는 사랑,0.0,0
False,,[99],101852,[],en,Hooligans,,1.6947,,2002-05-12,Hooligans,7.333,3
False,,[],12348,['US'],en,Arena,,1.6233,,2002-05-01,Arena,0.0,0
False,,"[18, 10751, 9648]",229126,['TH'],th,แรงเงา,,1.5741,/zqcSV9eifSj2Lt2IiUnFdhGBxBi.jpg,2002-05-28,แรงเงา,0.0,0
False,,[10759],75357,['DE'],de,Highspeed - Die Ledercops,,1.4211,,2002-05-07,Highspeed - Die Ledercops,0.0,0
False,/bGClmZVcJWqoSReiigQzzSi4V4z.jpg,"[99, 10764]",19910,['NZ'],en,Border Patrol,"Border Patrol es una serie de telerrealidad de Nueva Zelanda que se centra en la Aduana, el Ministerio de Agricultura y Silvicultura y el Servicio de Inmigración de Nueva Zelanda. Está narrado por Tim Balme. Están revisando paquetes, viajeros y mercancías para encontrar si intentan contrabandear mercancías prohibidas o no declaradas. Cuentan con personal capacitado, perros y tecnología para averiguarlo.",1.3729,/4viKujuBL0zZIZ9d54kVCRXD7Uj.jpg,2002-05-05,Border Patrol,7.0,1
False,/qjUJbP67gHqhq4f1YWMfxi0MZAX.jpg,[16],6339,['HK'],en,Zentrix,,1.2933,/xdV4UKRYDusF8bBsGYm9us34BtM.jpg,2002-05-09,Zentrix,9.0,4
False,,"[10751, 18]",52874,[],tr,Berivan,,1.2913000000000001,/i5lIyrNvoTAo4jNcmEimJgHqiwk.jpg,2002-05-02,Berivan,3.5,2
False,,[10764],91057,['DE'],de,Popclub,,1.272,,2002-05-04,Popclub,0.0,0
False,,[35],9162,['DE'],de,Schulmädchen,"Son jóvenes, listas y muy sexys y quieren una cosa sobre todo: Divertirse. Laura, Stella Cara y Lili: cuatro atractivas estudiantes entre 16 y 18 años son del centro de esta comedia de adolescentes.

“Schoolgrils” habla sobre el mundo de las emociones de las adolescentes. Con una generosa porción de humor, trata todos las situaciones de interes de los adolescentes, el primer amor, sexo, competitividad, y sobre todo amistad. Pero no importa lo que ocurra, estas chicas estarán juntas",1.2719,/8Pcqfq300gl6PckA8oWWJOFIMQk.jpg,2002-05-31,Schoolgirls,3.75,4
False,,[80],47557,"['GB', 'US']",en,Murder,,1.2536,/4SjSpdB1wGuoOYeidvqrtZIaWWA.jpg,2002-05-29,Murder,3.3,3
False,/kGv2yatyxQ734sLwYoAcq1OH11.jpg,[10767],96474,['DE'],de,Blondes Gift,,1.2341,,2002-05-20,Blondes Gift,6.0,1
False,,[],11555,['GB'],en,Test the Nation,,1.1925,,2002-05-11,Test the Nation,0.0,0
False,,[18],18325,['PH'],tl,Kahit Kailan,,1.1753,,2002-05-05,Kahit Kailan,0.0,0
False,/aqVj6RxKddHONbx6gDkN1JVyDUA.jpg,[10751],6070,['GB'],en,Oliver's Twist,,1.1692,/k0JR5fDo25XSqthxhhhQWwd1TLY.jpg,2002-05-14,Oliver's Twist,10.0,2
False,,[16],35440,['JP'],ja,こすぷれCOMPLEX,"Miniserie de 3 Ovas. La historia se centra en Hasegawa Chaco, una estudiante del instituto Oizumi al que le gusta el cosplay, y Kosuke Tamiya, un fotógrafo de cosplay que trata de mejorar día a día. Ella y sus amigas son miembros de un club de cosplay y se ven envueltas en cómicas situaciones, como por ejemplo una competición de cosplay.",1.1124,/rX5nLIraU9iKj9ZEe5GicqVrbLN.jpg,2002-05-25,Cosplay Complex,3.0,5
False,,[],405,['US'],en,WWE Afterburn,,1.1057,,2002-05-25,WWE Afterburn,3.2,4
False,/5SqvT3ZAgwf78FIxkfu9BLOJbv8.jpg,[99],117045,['US'],en,Dead Men's Secrets,,1.085,/wgaOoCWrBYzIhyayncLyenKDSSz.jpg,2002-05-14,Dead Men's Secrets,0.0,0
False,/5x16wSKqIdT985iALcdb7Qf8z9I.jpg,[],240631,['EG'],ar,نور القمر,,1.0723,/oTKlPpgCo8Cye4jRjek5jd561PF.jpg,2002-05-24,نور القمر,0.0,0
False,/7f037sqeYsV7yjaNHyKE8NedEY0.jpg,[99],70243,['DE'],de,Mission X,,1.0591,/sbkoFtI9FCAOc244e0PL7IxQ2Oy.jpg,2002-05-12,Mission X,0.0,0
False,/nnkCll6NTsVg1YhV8xmTPgPTThj.jpg,[99],258428,['GB'],en,Don't Stop Movin',,1.0495,/uqGiV8P3yAz0DhK8uLXySD7ln7O.jpg,2002-05-05,Don't Stop Movin',0.0,0
False,,[18],64450,['DE'],de,Absolut das Leben,,1.0185,,2002-05-27,Absolut das Leben,0.0,0
False,,[18],135547,['CN'],zh,银鼠,,1.011,/167rlKVhyfjVUefQ2z56K87FgKY.jpg,2002-05-02,银鼠,0.0,0
False,,"[10759, 16, 10765, 10768]",44535,['JP'],ja,ウルダ,"Ante una guerra perdida, el Partido Nazi descubre una nave espacial abandonada capaz de viajar en el tiempo, lo que les permite alterar el resultado de su destino. Entra Erna Kurtz, una espía recién contratada que se topa con el complot de los nazis. Con la ayuda de su intrépida amiga Janet, Erna debe enfrentar su pasado para asegurar su futuro.",0.9951000000000001,/5YF9DNVAik3ZzDg6akOsuFavG7K.jpg,2002-05-01,Urda,3.0,2
False,/g9OUDCkLWjK8MJUuNR6ASxdB5C6.jpg,[10765],17716,['IT'],en,Dracula's Kiss,,0.9599000000000001,/3ZBrxh1ATygWLFXERqTSzGmU6jE.jpg,2002-05-29,Dracula's Kiss,6.0,3
False,,[18],123965,['TW'],zh,桂花巷,,0.9094000000000001,/2wmrykkI4OA2wdMKEvpWLGqhv2J.jpg,2002-05-06,桂花巷,0.0,0
False,,[99],131186,['CL'],es,Testigo ocular,,0.8417,,2002-05-29,Testigo ocular,0.0,0
False,,[],41459,['US'],en,One-Hit Wonders,,0.8292,,2002-05-10,One-Hit Wonders,0.0,0
False,,[],28692,['US'],en,Frontline/World,,0.7992,/z2iyIgXlkdWfFaN8lZh1b1J1UdY.jpg,2002-05-23,Frontline/World,0.0,0
False,/rTgJTMUB6o9YPDKtlR8Oe4cQIgQ.jpg,"[18, 10751]",136512,[],ja,大人計画「春子ブックセンター」,,0.7912,/b5OHlVZrxXouea4h4rAgbRKiTxz.jpg,2002-05-15,大人計画「春子ブックセンター」,0.0,0
False,,[99],70049,['US'],en,Founding Brothers,,0.761,/lEgSuBTPatvgvmFBoMz19ikWCUF.jpg,2002-05-27,Founding Brothers,0.0,0
False,/ouzMyRb7B2eRmg5lArj1Gjl1OCh.jpg,"[10764, 10751]",6434,['GB'],en,Flog It!,,0.7278,/5faIbtVkiEWbLYVFe38ghMHYURW.jpg,2002-05-27,Flog It!,4.0,1
False,/eVUyQ6L0r4Y89PskYk6h0xVtvmk.jpg,[10759],533,['US'],en,WWE Velocity,,0.7222000000000001,/usNc42eETTOWsGOTj9HlYwfQi5H.jpg,2002-05-25,WWE Velocity,6.2,9
False,,[],35130,['KR'],en,나쁜 여자들,,0.7114,,2002-05-08,나쁜 여자들,0.0,0
False,,[18],122299,['CN'],zh,大哥,,0.7105,/1qdodiNsnWmWKJji5FNKutjNpxK.jpg,2002-05-29,大哥,0.0,0
False,/mYLUUQTETJdT93KkOkw5roGAmT4.jpg,[16],34450,['US'],en,VeggieTales: Larryboy The Cartoon Adventures,,0.6890000000000001,/sZFH5VcMyAKNfHkrV2olPgQHevH.jpg,2002-05-10,VeggieTales: Larryboy The Cartoon Adventures,10.0,2
False,/zI2UqM9gaj6ghLhyUh359xeXKbn.jpg,[18],282819,['CN'],zh,救赎,,0.6868000000000001,/ydjPngLMAzdg2Vbnio0sg8QSHYM.jpg,2002-05-05,救赎,0.0,0
False,/qt9m2A5wflkqyaN9tEI94jYQpvv.jpg,[],197620,['JP'],ja,夏樹静子サスペンス　喪失－ある殺意のゆくえ,,0.6338,,2002-05-08,夏樹静子サスペンス　喪失－ある殺意のゆくえ,0.0,0
False,,[],26873,['GB'],en,National Lottery - In It to Win It,,0.6242,,2002-05-18,National Lottery - In It to Win It,0.0,0
False,,[35],25371,['AU'],en,Flipside,,0.6151,,2002-05-04,Flipside,0.0,0
False,,[10764],30139,['US'],en,Landscapers' Challenge,,0.6067,/kbV3mUHZMZpBHKgEYDTJgx1WQU3.jpg,2002-05-30,Landscapers' Challenge,0.0,0
False,,[16],13553,['US'],en,Phantom Investigators,,0.5986,,2002-05-25,Phantom Investigators,7.0,1
False,/vuuF2ljbhMUUXuPVJQcsAHZZQcc.jpg,[],240489,['EG'],ar,حرس سلاح,,0.5839,/77MtIdFhnr9y8QLXjKV9TCzUsR9.jpg,2002-05-30,حرس سلاح,0.0,0
False,,"[99, 35]",42322,['GB'],en,Jeremy Clarkson: Meets the Neighbours,,0.5696,/fVzxRPVMUuSK1BU85mF56JDnsPI.jpg,2002-05-24,Jeremy Clarkson: Meets the Neighbours,0.0,0
False,,[],227511,['SY'],ar,Hulagu,,0.5685,/oRjiy9MXbHsa00XlBxTIFGKd5OU.jpg,2002-05-30,Hulagu,0.0,0
False,,"[18, 35]",17916,"['IE', 'XI']",en,Any Time Now,,0.5583,/gbxKJ7phwgdqVMMnSBikbqmkTcP.jpg,2002-05-20,Any Time Now,0.0,0
False,/eLfzyzXttDIrIPkLoafstIvCEh.jpg,"[18, 9648, 80]",27710,['GB'],en,Helen West,,0.5508000000000001,/nrBMnFxldsGUqymUX84Zn2mPt6K.jpg,2002-05-06,Helen West,7.0,1
False,,"[99, 18]",7432,['GB'],en,Dickens,,0.5438000000000001,/6AHz1SmgqHYxRk07rAthvKTDw62.jpg,2002-05-11,Dickens,0.0,0
False,/f2D2TWMNicGBWeW3BRm9FobHkZV.jpg,[35],6002,[],en,"Danger! 50,000 Volts!",,0.5398000000000001,/2fhWuq57zkuvGfXpaTYDaodJ4HC.jpg,2002-05-29,"Danger! 50,000 Volts!",7.8,5
False,/xHOBzGpbhtkZl5WGpHnlwQYSwrh.jpg,[99],85327,['AU'],en,The Battleships,,0.536,/arSApRsbVTt2CiqTzuHgV6rZSeX.jpg,2002-05-29,The Battleships,0.0,0
False,,[35],12382,"['US', 'CA']",en,Portal,,0.4646,,2002-05-01,Portal,6.0,1
False,,[35],13525,"['AU', 'GB']",en,Dossa and Joe,,0.44320000000000004,,2002-05-15,Dossa and Joe,10.0,1
False,,[],299624,['CN'],zh,紫色角落,,0.43860000000000005,/idZ7ygEjY5F26qScGsEBv4UscRi.jpg,2002-05-23,紫色角落,0.0,0
False,,[10764],29208,['US'],en,TailDaters,,0.3588,,2002-05-06,TailDaters,0.0,0
False,,[99],13343,['GB'],en,The Experiment,,0.35850000000000004,,2002-05-01,The Experiment,0.0,0
False,,[],15719,['US'],en,Signing Time!,,0.3573,/iw8hCoWIxgrnCnSH9PgUxAF20Od.jpg,2002-05-01,Signing Time!,0.0,0
False,,[],9591,['GB'],en,Re:covered,,0.34600000000000003,,2002-05-05,Re:covered,0.0,0
False,/vfdJhtFNFvxhTyirJQpeK1Iyxfg.jpg,[99],394,['US'],en,Animal Cops: Detroit,,0.3385,/meyHC4kxWaMSphrk1FkcgVPPVq9.jpg,2002-05-13,Animal Cops: Detroit,8.3,6
False,,[],239301,['KR'],ko,토끼네 집으로 오세요,,0.3376,/jRnLi1ZNZFM1ujXCmVS7zNIKqZ2.jpg,2002-05-03,토끼네 집으로 오세요,0.0,0
False,/dX1JgHyZspe4VvqwwZD0VRfsT5Z.jpg,"[18, 10768]",119375,['IR'],fa,خاک سرخ,,0.3356,/b2uwb4cO75qeBDbXS3kXlc8qug8.jpg,2002-05-13,خاک سرخ,2.0,1
False,,"[18, 10766]",207350,['VE'],es,Lejana como el viento,,0.30560000000000004,/44OXs7zKTmdUwqIB628NNRyKSHI.jpg,2002-05-14,Lejana como el viento,3.0,1
False,,[10767],240844,['DE'],de,Lichter’s – Schoten und Schätzchen,,0.3007,,2002-05-03,Lichter’s – Schoten und Schätzchen,0.0,0
False,/fr00fkJIWLM0IdNVukTHm7KyKdh.jpg,[],232958,['US'],en,Treats from the Edwardian Country House,,0.2661,/38hMg1jEC1pSAS7B2F3ixc4i4T7.jpg,2002-05-16,Treats from the Edwardian Country House,0.0,0
False,,[],395,['US'],en,WWE Bottom Line,,0.26230000000000003,,2002-05-24,WWE Bottom Line,2.3,3
False,/ykUnyzE0tWdbHid28CIJUGMpmX4.jpg,[],200755,['CO'],es,Betty Toons,"Betty Toons es una serie animada, basada en la telenovela Yo soy Betty la fea, que recrea la época de los protagonistas en la infancia, cuando todos asisten a la misma escuela. Betty es una niña gentil de buenos sentimientos usa lentes y frenos, pero muchos la juzgan que se gana el desprecio por su aspecto físico que la consideran fea, sus padres y su mejor amigo Nicolás la quieren mucho y también sus amigas ""el cuartel de feas"". Va a escuela y conoce a Armando de quien se enamora, pero él tiene una novia, Marcela, que fastidiará a Betty creyéndose más linda. Betty escribe en su diario todo lo que le pasa en la escuela y de su amor hacia Armando. Betty se enfrentará a grandes aventuras por el profesor Gutiérrez 'Guti' que es un bromista y se burla a veces de ella",0.22060000000000002,/orMz076QS8QWvNrdwcGE8AfiO8G.jpg,2002-05-11,Betty Toons,8.1,20
False,,[],23274,['US'],en,Sweat (US),,0.219,,2002-05-01,Sweat (US),0.0,0
False,,[],259531,['US'],en,History of Football: The Beautiful Game,,0.2011,/7drJlK0x1DvaKewOVqOtBMR0VPZ.jpg,2002-05-09,History of Football: The Beautiful Game,10.0,1
False,/zlqIuALKmHAkslZ9pyf7AzJUB9a.jpg,[18],227523,['SY'],ar,وردة لخريف العمر,,0.1612,/sPE50voEapAp1oxC8KdNzJ1xo2w.jpg,2002-05-01,وردة لخريف العمر,0.0,0
False,,[99],98466,['CZ'],cs,Hrdelní zločiny,,0.15810000000000002,,2002-05-31,Hrdelní zločiny,0.0,0
False,,[18],37688,['IO'],ta,Metti Oli,,0.146,,2002-05-06,Metti Oli,0.0,0
False,,[],8321,['LT'],en,Kas laimės milijoną?,,0.1226,,2002-05-16,Kas laimės milijoną?,0.0,0
False,,[],27774,['US'],en,Keeping Kids Healthy,,0.112,,2002-05-10,Keeping Kids Healthy,0.0,0
False,,[],2989,['US'],en,Eye Drops,,0.1068,,2002-05-16,Eye Drops,0.0,0
False,,[99],217527,"['DE', 'FR']",fr,Les grands duels du sport,,0.0795,,2002-05-26,Les grands duels du sport,0.0,0
False,,[],109099,['HK'],zh,抢杠夫妻,,0.07830000000000001,/loJdQ7gGAPeooiKuq7i2y1J7QqB.jpg,2002-05-05,抢杠夫妻,0.0,0
False,,[],121349,[],mt,Il Harba Ta Julian,,0.041600000000000005,,2002-05-05,Il Harba Ta Julian,0.0,0
False,,[99],118027,[],en,Dan Cruickshank and the Lost Treasure of Kabul,,0.0362,/tSZG5Js3sroy8or1rq1FM9UxUaR.jpg,2002-05-04,Dan Cruickshank and the Lost Treasure of Kabul,0.0,0
False,,[],93717,[],en,Gia Panta Files,,0.0352,,2002-05-17,Gia Panta Files,8.0,1
False,,[],25188,['GB'],en,Daisy Daisy,,0.0322,,2002-05-09,Daisy Daisy,0.0,0
False,/sgIYVBFHfzsCtNWUr2IiJhZEM7W.jpg,[],281756,['SA'],ar,موعد مع الشهرة,,0.0286,/lx4Cc0WKSQH7jceXeJLrtdpyIyL.jpg,2002-05-15,موعد مع الشهرة,0.0,0
False,,[],238570,['CN'],zh,新蜀山劍俠,,0.0286,,2002-05-01,新蜀山劍俠,0.0,0
False,/76XSCsTh3z4lIhyGdQfN3yMiRRC.jpg,[],231719,['KR'],ko,조용필,,0.0143,/AiuctJRASEYnacoDHYGIHIQshz3.jpg,2002-05-04,조용필,0.0,0
False,,[],221258,['US'],en,Falklands War Stories,,0.0143,/rIRh3CdOxyIuFnaDAbvC9VGjyan.jpg,2002-05-22,Falklands War Stories,0.0,0
False,/s0uZHdsYoRuqxQvuOI61uBWP009.jpg,[35],118636,[],pl,Co Ty wiesz o gotowaniu,,0.0143,/ftIlPy25qb2MslWuJIac3ZIqbGT.jpg,2002-05-04,Co Ty wiesz o gotowaniu,0.0,0
False,,[],279828,['JP'],ja,検察官沢木穂乃歌,,0.0071,,2002-05-27,検察官沢木穂乃歌,0.0,0
False,,[],212731,['CN'],zh,河洛歌仔戲之三戲正德皇帝,,0.0071,/oNKVHPS7mt2SI2tWCSNdez8MO1p.jpg,2002-05-04,河洛歌仔戲之三戲正德皇帝,0.0,0
False,,[99],207243,['DE'],de,Familienkrieg,,0.0071,,2002-05-17,Familienkrieg,0.0,0
False,/9WBMzdBi9hYziHDcZnSPk8wZGyx.jpg,[],205687,['JP'],ja,神崎京子の巫女日記奮闘編,,0.0071,,2002-05-31,神崎京子の巫女日記奮闘編,0.0,0
False,,[],238216,['JP'],ja,小早川警視正シリーズ,,0.0,,2002-05-15,小早川警視正シリーズ,0.0,0
False,/layPSOJGckJv3PXZDIVluMq69mn.jpg,"[80, 18]",1438,['US'],en,The Wire,"David Simon, creador y coguionista de la miniserie de HBO tres veces ganadora del premio Emmy The Corner, este sencillo y extremadamente realista drama sigue una caótica y controvertida investigación de drogas y asesinatos en Baltimore que conllevará peligrosos pinchazos telefónicos y continua vigilancia. Mostrando ambas perspectivas, de la policía y de sus criminales, la serie captura un universo donde distinguir entre el bien y el mal, el delito y la condena, es siempre desafío.",47.5717,/v5m7os416ER2a9dTE0M017KqRmZ.jpg,2002-06-02,Bajo escucha,8.615,2569
False,/jB66SWgijY4bU8J4msxj768U9Qe.jpg,[10764],3626,['US'],en,American Idol,"American Idol es un programa de telerrealidad de concursantes cantantes creado por Simon Fuller y producido por FremantleMedia y 19 Entertainment. Comenzó a transmitirse de la mano de Fox desde el 11 de junio de 2002 y hasta diciembre de 2016 en un ciclo de 14 años, bajo la conducción deRyan Seacrest. Pero, tras una temporada de ausencia, la cadena ABC se atribuyó el regreso de Idol de cara a 2018 con el mismo presentador y nuevos jueces.",33.3446,/xmZexciNAuKYxZcwM0VVqigOIPs.jpg,2002-06-11,American Idol,5.055,174
